GEOID,sovi_weighted,rank_weighted
g29041,2.6256426300753644,409.0
g29043,-2.7467393804352502,2696.0
g29045,-0.5692390575558857,1903.0
g29047,-2.84196738298302,2719.0
g29049,-0.6800978373503086,1956.0
g29051,-1.9012470658600698,2459.0
g29053,-0.7337935637504647,1986.0
g29055,0.9021234672558313,1074.0
g29057,1.1209554884381558,974.0
g29059,-0.9476401053567091,2081.0
g29061,0.06437421599296578,1548.0
g29063,-4.686501616680512,2997.0
g29065,1.3088956893787769,892.0
g29067,0.4881049215359621,1314.0
g29069,4.385595035047759,153.0
g29071,-2.0048774568835617,2492.0
g29073,1.2027483527227871,929.0
g29075,2.9641281260124934,332.0
g29077,0.021584709448231765,1569.0
g29079,2.895593522050775,348.0
g29081,1.5079895456734689,808.0
g29083,1.8937242461905084,631.0
g29085,4.686606455820283,137.0
g29087,2.274584063650468,495.0
g29089,0.5182070777305223,1293.0
g29091,1.096664178887896,988.0
g29093,3.490816669254817,259.0
g29095,0.40200053343770437,1364.0
g29097,0.7724559697976945,1151.0
g29099,-3.184795324335253,2797.0
g29101,-1.9838433216532527,2482.0
g29103,1.585750693849434,769.0
g29105,-0.4905024467442537,1863.0
g29107,-0.9464529535880426,2080.0
g29109,1.0040923812659315,1030.0
g29111,1.1984394277584687,933.0
g29113,-3.2794100071581136,2815.0
g29115,2.026834475615446,582.0
g29117,3.3241526998127324,280.0
g29119,-0.2446039261671893,1721.0
g29121,2.903403031713242,344.0
g29123,1.93716093296844,615.0
g29125,-0.1737813473926389,1683.0
g29127,2.170791025094537,531.0
g29129,2.1716826201956847,530.0
g29131,0.9686245657971386,1046.0
g29133,1.9937893452940998,590.0
g29135,-1.5181355491088695,2332.0
g29137,1.2918958043483952,897.0
g29139,1.597626883391906,762.0
g29141,2.712980434470257,392.0
g29143,3.8414527764858573,218.0
g29145,-0.8385640956652285,2033.0
g29147,-0.34191270624665515,1779.0
g29149,1.6504884636545305,739.0
g29151,-3.644202401446919,2877.0
g29153,2.24875183124135,506.0
g29155,5.241523554617984,114.0
g29157,-1.5039519202552265,2325.0
g29159,0.35426575884415445,1393.0
g29161,-1.3767936574985522,2274.0
g29163,-0.2632830128840098,1733.0
g29165,-4.426221434114224,2971.0
g29167,0.15591946454490102,1489.0
g29169,-4.0421258543224585,2937.0
g29171,0.698232425798217,1192.0
g29173,-1.5904359316115217,2355.0
g29175,-1.229832633586739,2222.0
g29177,-1.377652986765935,2275.0
g29179,3.190293656213589,303.0
g29181,3.1482549117101573,311.0
g29183,-4.758201301150126,3002.0
g29185,2.3450195520055237,478.0
g29186,-2.609923388359003,2660.0
g29187,-0.63982934028268,1938.0
g29189,-1.3582386808228986,2269.0
g29195,1.7881919836073594,681.0
g29197,2.223544127355744,513.0
g29199,1.2402210896113206,913.0
g29201,1.7163571668867412,709.0
g29203,0.6230827431883609,1230.0
g29205,2.1010418605403633,548.0
g29207,0.870498751635207,1096.0
g29209,3.636083230302353,238.0
g29211,1.9577937033762254,606.0
g29213,3.264137691592781,292.0
g29215,0.7410603865484245,1169.0
g29217,3.4979183905578184,257.0
g29219,-1.5519621779407933,2339.0
g29221,0.09434112746603662,1526.0
g29223,2.411504310350208,454.0
g29225,-2.178140067205156,2546.0
g29227,3.9632018560493063,197.0
g29229,1.3955915078847694,854.0
g29510,4.144783069546476,174.0
g30001,-1.331605265731926,2263.0
g30003,6.315313367801496,71.0
g30005,4.658974882690785,139.0
g30007,-2.720971350807076,2688.0
g30009,-0.6901182987622962,1962.0
g30011,0.6052672134513712,1239.0
g30013,0.3132464433630713,1413.0
g30015,2.9887877559969045,328.0
g30017,1.4326724857841722,834.0
g30019,2.006693563038604,586.0
g30021,-0.4703048413506825,1857.0
g30023,4.068342166032983,183.0
g30025,-1.239701407401735,2225.0
g30027,1.1204244521271745,975.0
g30029,-1.6572395660132642,2377.0
g30031,-5.458833164763989,3052.0
g30033,1.1652155182525792,954.0
g30035,7.705568318821449,47.0
g30037,-0.33638836236530967,1775.0
g30039,2.412862418716669,453.0
g30041,0.040627038973592766,1559.0
g30043,-4.449598718275601,2975.0
g30045,-0.526143986414271,1884.0
g30047,3.659489743551906,232.0
g30049,-2.345196122579811,2586.0
g30051,5.555204706103319,99.0
g30053,0.5552620143665694,1274.0
g30055,-3.056064243044937,2768.0
g30057,-1.9043864538356514,2461.0
g30059,3.849758053068185,215.0
g30061,4.065425172109839,184.0
g30063,-2.3923149850481265,2599.0
g30065,-1.9171489474170662,2464.0
g30067,-1.1822936493859784,2192.0
g30069,-3.4926793362017214,2855.0
g30071,-0.17914244715035,1685.0
g30073,3.8441872337031096,216.0
g30075,-1.5273822642872068,2334.0
g30077,-1.5306248288684534,2335.0
g30079,4.083193491633121,179.0
g30081,-0.3579467703945945,1792.0
g30083,-4.320711470596767,2962.0
g30085,4.865034329514299,130.0
g30087,1.1806106125126115,946.0
g30089,2.137725423903955,539.0
g30091,0.16397374163109446,1483.0
g30093,0.9398938748800401,1058.0
g30095,-4.019401512923567,2935.0
g30097,-2.2206550311590316,2554.0
g30099,-0.19468002559759656,1692.0
g30101,-2.0625150514585053,2512.0
g30103,-3.0744169641776757,2775.0
g30105,3.0612248601901757,320.0
g30107,2.7931215672306284,374.0
g30109,1.1213445667619535,973.0
g30111,-1.516105687605584,2331.0
g31001,-0.36856836725931297,1798.0
g31003,0.03391075883641584,1563.0
g31005,-3.4714125011113284,2851.0
g31007,-0.10154822809161818,1635.0
g31009,-0.2852209522749791,1749.0
g31011,0.0776641136956816,1537.0
g31013,-0.7338735423382111,1987.0
g31015,1.1630653118001468,955.0
g31017,2.432827153991955,447.0
g31019,-1.5021862375596458,2324.0
g31021,1.267200507915173,901.0
g31023,-1.6233950878747387,2366.0
g31025,-3.664458966927005,2881.0
g31027,-0.2566660553154403,1727.0
g31029,1.4842370584215636,815.0
g31031,1.741305023416403,700.0
g31033,-1.0454950811200905,2123.0
g31035,-0.5332802447234437,1890.0
g31037,1.208114856508674,927.0
g31039,0.37129635553211726,1382.0
g31041,-0.15585217677022767,1670.0
g31043,1.9792949513358342,597.0
g31045,0.9963406146954332,1035.0
g31047,1.2465617737161283,912.0
g31049,0.5794105582966674,1256.0
g31051,1.3597720546919052,867.0
g31053,1.5430726054039166,791.0
g31055,-1.3496302658299317,2268.0
g31057,0.012212268040567409,1573.0
g31059,1.159024110211232,957.0
g31061,1.5909713277127007,767.0
g31063,-2.0532601527857177,2509.0
g31065,2.427585286975168,450.0
g31067,1.87563620307783,636.0
g31069,4.069221196786497,182.0
g31071,2.944556421461487,334.0
g31073,0.6503631481905433,1222.0
g31075,-2.468931935747518,2618.0
g31077,1.0976506394442538,986.0
g31079,1.6455358981914185,741.0
g31081,-2.323721161018517,2580.0
g31083,-0.9503294507967688,2083.0
g31085,-3.1498749028955677,2791.0
g31087,-0.3605702655264825,1794.0
g31089,0.775044227633135,1149.0
g31091,0.1620109779965303,1485.0
g31093,-2.5565130244213803,2642.0
g31095,2.72089051630072,391.0
g31097,-2.115375410732031,2527.0
g31099,-1.891474728147374,2457.0
g31101,0.21836233726782278,1456.0
g31103,2.0372593659925955,577.0
g31105,0.9053353204150103,1073.0
g31107,3.3419774413066983,279.0
g31109,-2.5381704478908174,2636.0
g31111,-0.8924552259598104,2062.0
g31113,0.1599043430345216,1486.0
g31115,-4.439384265233736,2973.0
g31117,-2.47096215741749,2620.0
g31119,0.9417934346584658,1056.0
g31121,0.40906951538535985,1357.0
g31123,1.3018159187216907,895.0
g31125,1.3599970299249247,866.0
g31127,-0.221870326329614,1706.0
g31129,2.854427400266353,355.0
g31131,0.9177840737673426,1068.0
g31133,2.0671065594656586,562.0
g31135,-1.3991630328010887,2282.0
g31137,0.3358426025437391,1401.0
g31139,-1.4047569987910766,2284.0
g31141,-1.2456701596000908,2230.0
g31143,-0.1134535995647683,1644.0
g31145,-0.4647395328236754,1855.0
g31147,2.480934855879088,440.0
g31149,0.5835933060567384,1252.0
g31151,1.20148737557877,930.0
g31153,-4.301741925551583,2961.0
g31155,-2.831171642386228,2718.0
g31157,2.6361615523541237,408.0
g31159,-4.0013313383762315,2934.0
g31161,3.630033833413692,239.0
g31163,1.0972462598681347,987.0
g31165,-1.2848687789869058,2244.0
g31167,-2.0090671810525826,2494.0
g31169,2.8187540685054406,368.0
g31171,-3.052698710043683,2765.0
g31173,6.168560235375086,78.0
g31175,2.260789460098831,503.0
g31177,-3.6816618531916974,2885.0
g31179,-1.768570747656299,2416.0
g31181,3.8622336467789995,211.0
g31183,-3.5486956278725987,2862.0
g31185,-0.10976983870915924,1642.0
g32001,-0.31032815294022853,1762.0
g32003,1.5965542419574943,763.0
g32005,-0.5014000281429936,1869.0
g32007,-3.467585409405349,2850.0
g32009,-1.966819275358933,2478.0
g32011,-4.542640902981211,2985.0
g32013,-3.2436650949117496,2809.0
g32015,-6.173539649425047,3092.0
g32017,0.2472332561814431,1445.0
g32019,-1.0732824584399472,2138.0
g32021,2.9708558020567253,331.0
g32023,1.803420748641066,674.0
g32027,-4.331261209816419,2963.0
g32029,-5.209722757398922,3037.0
g32031,-0.5158011401099094,1880.0
g32033,-0.9019075252512423,2066.0
g32510,0.1532314138229175,1491.0
g33001,-0.9028243670185835,2068.0
g33003,1.0491916328568587,1007.0
g33005,-1.9918736336622038,2485.0
g33007,2.0306635081344857,578.0
g33009,-1.9250335591435843,2467.0
g33011,-4.052054137157966,2939.0
g33013,-2.908562739496354,2735.0
g33015,-5.921354344970261,3078.0
g33017,-2.5779685294478716,2650.0
g33019,-1.1900317692393554,2197.0
g34001,3.494225025534619,258.0
g34003,-3.7960955019214517,2909.0
g34005,-4.185654937827957,2954.0
g34007,-0.30839418732483215,1760.0
g34009,1.81734522211173,663.0
g34011,2.348437685583586,473.0
g34013,2.107207446807385,546.0
g34015,-3.65706573425478,2880.0
g34017,3.938585851087004,199.0
g34019,-8.55004287425902,3134.0
g34021,-2.222356828149122,2556.0
g34023,-3.7013372982882125,2889.0
g34025,-4.727549828917237,3000.0
g34027,-6.563144448844616,3104.0
g34029,0.5659220733977421,1265.0
g34031,2.3348995528186753,480.0
g34033,-0.3835038705600322,1803.0
g34035,-7.050517679442439,3115.0
g34037,-5.643176432354234,3061.0
g34039,-0.05526993238642186,1610.0
g34041,-2.991582079987465,2750.0
g35001,1.620254103096225,752.0
g35003,1.840898386861161,650.0
g35005,4.097185853177035,178.0
g35006,8.222473312398346,37.0
g35007,5.151084248509514,121.0
g35009,0.9989065909437298,1032.0
g35011,5.264974253342629,112.0
g35013,4.108376117387432,177.0
g35015,0.26401601188247836,1439.0
g35017,4.825445635239291,131.0
g35019,4.338669125454421,157.0
g35021,1.1326354308133588,969.0
g35023,7.1282222148455485,53.0
g35025,-0.04431238375764668,1602.0
g35027,5.078073279052016,123.0
g35028,-7.655464095843254,3123.0
g35029,7.619581674183244,48.0
g35031,10.169878488944965,13.0
g35033,3.5994050702372467,244.0
g35035,2.586202576992245,419.0
g35037,4.995991248729491,125.0
g35039,5.939183862622528,88.0
g35041,1.7393655383745201,701.0
g35043,-0.11822579744492856,1648.0
g35045,1.1070475945902272,981.0
g35047,6.1694552057194825,77.0
g35049,1.729220087235334,703.0
g35051,8.910212407348553,28.0
g35053,4.443394277036907,150.0
g35055,5.460355598167234,105.0
g35057,0.9552532723072646,1051.0
g35059,-0.8492549412209405,2042.0
g35061,1.3720305018919403,861.0
g36001,-0.6101373423145846,1923.0
g36003,-0.701092820250808,1972.0
g36005,17.08331600439903,1.0
g36007,0.8978230019508859,1077.0
g36009,1.1558050694998812,960.0
g36011,-0.5532382381863032,1897.0
g36013,2.0505688300962834,571.0
g36015,1.3184723081992133,887.0
g36017,-0.022521779801615308,1585.0
g36019,-1.3281902584366814,2260.0
g36021,-0.66931736556393,1948.0
g36023,0.13110534233075288,1502.0
g36025,1.9605886467203604,603.0
g36027,-2.5773515449433235,2649.0
g36029,1.067510119672831,999.0
g36031,0.5949729090444971,1247.0
g36033,-0.3093029681793743,1761.0
g36035,1.7028111435183335,721.0
g36037,-0.5643820853737702,1902.0
g36039,0.2041899847199233,1464.0
g36041,1.9729358425793033,599.0
g36043,1.2243533727900517,919.0
g36045,-0.8039214661733842,2017.0
g36047,10.406010784767002,10.0
g36049,-0.8229541570933366,2027.0
g36051,-1.71472171006216,2396.0
g36053,-1.6565531787539185,2376.0
g36055,0.22865280313790382,1452.0
g36057,2.499009954093036,435.0
g36059,-3.9340211598868766,2927.0
g36061,9.004426709776222,26.0
g36063,0.8236847874370072,1127.0
g36065,1.6403946910966969,747.0
g36067,0.14741579314537923,1494.0
g36069,-1.2259164596490706,2216.0
g36071,-2.053498711759088,2510.0
g36073,-0.1535498525044907,1668.0
g36075,-1.0018126917483663,2101.0
g36077,0.9273466078919254,1062.0
g36079,-5.86717136700751,3076.0
g36081,6.067954545470851,84.0
g36083,-1.0766144908035598,2139.0
g36085,-0.16694142478835028,1680.0
g36087,-1.8796942772389758,2455.0
g36089,0.32761966495474293,1409.0
g36091,-3.908241156081859,2924.0
g36093,0.5768246611462078,1257.0
g36095,-1.3752897035044773,2273.0
g36097,-0.7925633761317861,2008.0
g36099,-1.2510224107366983,2235.0
g36101,-0.273997580846053,1743.0
g36103,-3.562637579759808,2865.0
g36105,0.9137465380873528,1070.0
g36107,-2.470816565467014,2619.0
g36109,-3.3009151731690576,2821.0
g36111,-1.06267964619428,2131.0
g36113,0.1285823544009712,1505.0
g36115,-1.2759693916185468,2242.0
g36117,-1.1735647429162432,2186.0
g36119,-2.090744124343724,2520.0
g36121,-2.9691049522922324,2745.0
g36123,1.1463142608406904,966.0
g37001,0.825498270224525,1126.0
g37003,-2.0198982418372964,2498.0
g37005,2.2671265797391555,500.0
g37007,-0.133627408959194,1655.0
g37009,0.758444467420629,1159.0
g37011,-0.7550257536511552,1997.0
g37013,1.5391411917341298,793.0
g37015,1.8932251365419623,632.0
g37017,2.338566810333305,479.0
g37019,1.0543357378321834,1006.0
g37021,0.5225274281458758,1290.0
g37023,0.6820538477242098,1202.0
g37025,-2.77989641287338,2702.0
g37027,-0.7987763680632153,2012.0
g37029,-3.548479422672842,2861.0
g37031,0.5119660663444104,1297.0
g37033,1.0571788980250045,1004.0
g37035,-1.0114845482066577,2105.0
g37037,-0.8453345631449722,2037.0
g37039,2.4142384081947514,451.0
g37041,3.561282710502929,249.0
g37043,2.3338284603052797,481.0
g37045,0.766845934711229,1154.0
g37047,2.0234524254647877,584.0
g37049,0.009011094951201004,1576.0
g37051,0.06903706873503168,1545.0
g37053,-3.3690741423721926,2836.0
g37055,-1.2453332995001607,2228.0
g37057,-1.1836289172901646,2193.0
g37059,-2.0859734717001706,2519.0
g37061,1.3479473356043008,872.0
g37063,-0.4609337728784988,1853.0
g37065,3.323386808116907,281.0
g37067,0.3628289043323215,1387.0
g37069,-2.652282553031723,2673.0
g37071,-0.4326954065979678,1833.0
g37073,-2.115577688781669,2528.0
g37075,1.6409811252872688,746.0
g37077,-3.7983056610325883,2910.0
g37079,-0.011582702974264558,1581.0
g37081,-0.689207604687753,1961.0
g37083,3.5066228330008924,255.0
g37085,-1.5661196137290962,2345.0
g37087,1.275224612472382,900.0
g37089,1.289434287291627,898.0
g37091,2.823946187186979,366.0
g37093,0.8623312805699157,1101.0
g37095,-0.3930446062617521,1811.0
g37097,-2.928642283936874,2739.0
g37099,2.8486053354494256,358.0
g37101,-2.297408231044126,2570.0
g37103,0.9481775830191022,1053.0
g37105,0.8828778065768658,1089.0
g37107,3.0773427983257213,318.0
g37109,-2.801150794565075,2708.0
g37111,0.1194878018582155,1514.0
g37113,3.220745754393188,298.0
g37115,0.8994582734078237,1075.0
g37117,2.657591861474827,404.0
g37119,-2.823980907746702,2716.0
g37121,1.6447343103304746,742.0
g37123,1.8007826965241152,676.0
g37125,1.914080169212168,626.0
g37127,-0.14124003591432688,1662.0
g37129,-0.8822102525192863,2060.0
g37131,5.212883580847762,117.0
g37133,-3.4336318228520133,2847.0
g37135,-3.839985239274339,2915.0
g37137,0.3782573088626615,1379.0
g37139,0.5250741274641777,1289.0
g37141,-1.1738864968615015,2187.0
g37143,0.9407653762014497,1057.0
g37145,-0.44286091014120754,1842.0
g37147,-0.2632198485896464,1731.0
g37149,3.1212779692760493,313.0
g37151,-1.1254297997563645,2166.0
g37153,2.219233302207639,514.0
g37155,4.51294960021512,147.0
g37157,0.7594364889495433,1158.0
g37159,0.130558310589317,1503.0
g37161,1.2615179506548904,907.0
g37163,0.8338157656407295,1121.0
g37165,2.730142274887411,388.0
g37167,0.044502712429106694,1557.0
g37169,-0.7404079023051134,1991.0
g37171,0.9812745595944864,1039.0
g37173,3.649090667098146,235.0
g37175,3.655995743039962,234.0
g37177,-0.20132147421495405,1694.0
g37179,-4.861484435551829,3010.0
g37181,3.8544155795381823,214.0
g37183,-4.90714350638264,3011.0
g37185,2.0294715594830635,580.0
g37187,4.5824700266754395,144.0
g37189,-1.6140327108053647,2363.0
g37191,0.5655887401824709,1266.0
g37193,0.2734257377706466,1432.0
g37195,1.5809332743757154,773.0
g37197,-0.5103219905962812,1876.0
g37199,2.3056338017125233,488.0
g38001,2.5640488738827227,424.0
g38003,0.3627433823878632,1388.0
g38005,6.697998228897504,61.0
g38007,-4.146327379432771,2950.0
g38009,-0.5314448571070041,1887.0
g38011,-0.10673645239158358,1640.0
g38013,-1.26856820435546,2240.0
g38015,-2.094613047113559,2521.0
g38017,-4.082613580606469,2947.0
g38019,-0.4279383554040094,1828.0
g38021,1.5382425443786378,794.0
g38023,-1.1187631110009493,2162.0
g38025,-2.887283867065189,2728.0
g38027,4.71313853085913,134.0
g38029,1.9559620294284712,607.0
g38031,-0.25582195330404833,1725.0
g38033,0.39208949605113763,1368.0
g38035,-2.5410471180474135,2638.0
g38037,1.7292120266737598,704.0
g38039,2.1438152819630436,535.0
g38041,1.5598252711107121,785.0
g38043,-1.7808867190885114,2420.0
g38045,-0.9657899460682435,2090.0
g38047,2.584867183101146,420.0
g38049,-1.3294413082661334,2262.0
g38051,7.9119782581496745,42.0
g38053,-1.7589873586570026,2413.0
g38055,0.7701128484052147,1153.0
g38057,-3.0097192098077947,2758.0
g38059,-2.054618938542152,2511.0
g38061,-1.7177495766823476,2397.0
g38063,2.675435583178289,401.0
g38065,-3.7099579829770466,2890.0
g38067,-0.3536599965824425,1791.0
g38069,2.0505037879656127,572.0
g38071,1.3703276797465154,863.0
g38073,1.595405791421304,764.0
g38075,-3.5955041714054716,2869.0
g38077,-2.6142791873937297,2662.0
g38079,7.736938791399517,46.0
g38081,-3.892166626481438,2921.0
g38083,1.6595759970481752,736.0
g38085,11.259564432653287,8.0
g38087,-4.53302967086549,2984.0
g38089,-1.8648389318022782,2446.0
g38091,-4.087748383397122,2948.0
g38093,0.1578367670192078,1487.0
g38095,0.5541710771110748,1275.0
g38097,-0.1682818291535444,1681.0
g38099,1.3157923880386984,890.0
g38101,-2.102012660452604,2524.0
g38103,3.918969798837286,202.0
g38105,-4.082374362743964,2946.0
g39001,0.3213829453777074,1410.0
g39003,0.4746476107563846,1325.0
g39005,0.2557447000353418,1442.0
g39007,0.4921185975367594,1311.0
g39009,-0.44710937463245726,1846.0
g39011,-2.6403585688440803,2669.0
g39013,0.46199186279680815,1332.0
g39015,-0.6205159713315813,1932.0
g39017,-2.043448374687702,2505.0
g39019,-1.4435862361070375,2304.0
g39021,-1.5931381817920807,2356.0
g39023,1.5453448471982874,789.0
g39025,-3.2834092187832105,2816.0
g39027,-0.6838618579010861,1957.0
g39029,0.12731647837983118,1507.0
g39031,-0.683953580400793,1958.0
g39033,1.264392767882202,903.0
g39035,2.0001831379202173,588.0
g39037,-0.8741889686531453,2054.0
g39039,-0.5909338049847994,1914.0
g39041,-7.803080884305363,3126.0
g39043,1.0334821575418127,1019.0
g39045,-2.737750362513345,2694.0
g39047,1.336930980488503,877.0
g39049,-1.5719181059480007,2348.0
g39051,-1.9680745130409045,2479.0
g39053,0.1346622974775497,1500.0
g39055,-3.645234727893266,2878.0
g39057,-2.588509619645838,2653.0
g39059,0.16977004498426085,1480.0
g39061,0.4728634260961009,1327.0
g39063,-1.1946705818951542,2201.0
g39065,-0.37334700176410407,1799.0
g39067,1.0144680159913508,1028.0
g39069,-1.1025324531265284,2152.0
g39071,-0.6360184039227892,1936.0
g39073,-0.19152747410260745,1689.0
g39075,0.037033430833215863,1560.0
g39077,-0.5408039930468571,1895.0
g39079,0.6757704825308725,1206.0
g39081,1.952146702707318,610.0
g39083,-0.9914194478192044,2098.0
g39085,-1.4104472271665163,2287.0
g39087,0.7775803564360318,1148.0
g39089,-1.7917067705649665,2428.0
g39091,-0.5828442095433825,1909.0
g39093,-0.14679948977022517,1663.0
g39095,1.385532014091956,858.0
g39097,-4.759634577030285,3003.0
g39099,2.2992128062108788,490.0
g39101,-1.1509316030659518,2178.0
g39103,-3.9408235975562755,2928.0
g39105,-0.5291114524398584,1886.0
g39107,-2.5960148880037885,2656.0
g39109,-1.4187034310632254,2292.0
g39111,-1.0081501971290374,2103.0
g39113,1.2076765912443568,928.0
g39115,0.2659268197748823,1436.0
g39117,-2.3705882663747193,2589.0
g39119,1.3203852927550161,886.0
g39121,-1.6144049382645913,2364.0
g39123,-0.9244239748624941,2078.0
g39125,-2.1430866527044947,2534.0
g39127,-0.8951719636598351,2063.0
g39129,-2.605272366781783,2659.0
g39131,0.5968798647008491,1245.0
g39133,-1.784174974689043,2425.0
g39135,-1.0384383061983025,2118.0
g39137,-3.0246444540244823,2760.0
g39139,0.04576922083209278,1556.0
g39141,-1.4354917700094463,2300.0
g39143,-0.04050621785175368,1600.0
g39145,1.6535418185078516,738.0
g39147,-0.14767906767857664,1664.0
g39149,-2.009075339802694,2495.0
g39151,0.8542047973762132,1108.0
g39153,-0.7008411918706714,1971.0
g39155,1.398405983236858,852.0
g39157,-0.2804834577677463,1746.0
g39159,-4.634779886928757,2992.0
g39161,-0.5358617824323375,1891.0
g39163,-1.988445055910021,2484.0
g39165,-5.816732251268945,3071.0
g39167,-0.3482516468212002,1786.0
g39169,-1.0975627526402798,2150.0
g39171,-1.3287855094269487,2261.0
g39173,-2.4718674733279062,2622.0
g39175,-0.5362006009040572,1892.0
g40001,3.155815934586074,308.0
g40003,-2.7611231335206945,2698.0
g40005,-0.2850965299114032,1748.0
g40007,-1.1955646394521406,2205.0
g40009,-3.404589248604431,2843.0
g40011,0.4269742060824242,1350.0
g40013,1.1299874160198307,970.0
g40015,1.4435650626589593,829.0
g40017,-3.7582316767264734,2899.0
g40019,1.5508682890704235,787.0
g40021,2.217318887523935,516.0
g40023,3.8864467131411686,206.0
g40025,2.6171109457960986,412.0
g40027,-3.32003851550853,2826.0
g40029,2.373595156844834,466.0
g40031,-0.7217004289422704,1980.0
g40033,2.075263351232966,558.0
g40035,1.4450715587912613,828.0
g40037,-1.7438845974249735,2407.0
g40039,0.5807629753629895,1254.0
g40041,2.7113776576860547,394.0
g40043,-2.033873144681949,2501.0
g40045,-1.4220805783893338,2296.0
g40047,0.9721348659326967,1045.0
g40049,1.0672964840741,1000.0
g40051,-1.6532308812017646,2374.0
g40053,-0.326583620886721,1770.0
g40055,-0.4369805880865766,1837.0
g40057,6.068812604110053,83.0
g40059,0.8230037878524334,1128.0
g40061,0.8951880811386779,1080.0
g40063,0.7887205390372454,1143.0
g40065,1.3515207551915935,870.0
g40067,4.341035080061508,156.0
g40069,1.2649582998855293,902.0
g40071,1.5283455808279975,797.0
g40073,-2.001943751365526,2489.0
g40075,2.1196651448588026,542.0
g40077,0.43589759280969154,1345.0
g40079,1.3487142273882458,871.0
g40081,-0.7146049311769754,1978.0
g40083,-2.655662887510788,2676.0
g40085,1.460463235851998,821.0
g40087,-2.762920798191309,2699.0
g40089,3.657216681053187,233.0
g40091,3.6240120054507208,242.0
g40093,-1.4005176458796447,2283.0
g40095,1.8761504103065745,635.0
g40097,-0.7079598661079031,1974.0
g40099,1.2222533877553934,921.0
g40101,1.980413431696393,596.0
g40103,-0.2866871086478791,1750.0
g40105,0.6431110923305687,1224.0
g40107,2.462073573004079,444.0
g40109,0.057921425812614835,1550.0
g40111,1.9665835556805122,601.0
g40113,-0.8591245792498166,2047.0
g40115,4.010252091188815,191.0
g40117,-0.22895140801598174,1709.0
g40119,-2.594776297769969,2654.0
g40121,1.1197048663987788,976.0
g40123,1.2260126143816081,917.0
g40125,1.263065877375566,904.0
g40127,4.869104324788902,129.0
g40129,-2.8257998365105914,2717.0
g40131,-3.0860294054074724,2779.0
g40133,2.8752476123331596,351.0
g40135,1.4608363242845748,820.0
g40137,0.43526202580789775,1346.0
g40139,-1.056949658766687,2130.0
g40141,2.0791470298246675,557.0
g40143,-0.7620976820265248,1999.0
g40145,-2.6406920025230063,2670.0
g40147,0.7967521901355696,1141.0
g40149,-0.8262522290871472,2030.0
g40151,-0.18634768806687219,1686.0
g40153,-3.472873191788951,2852.0
g41001,1.402393833627193,847.0
g41003,-3.0553928233414682,2767.0
g41005,-3.7599273563434448,2900.0
g41007,1.9412427307961289,613.0
g41009,-3.0184174718870374,2759.0
g41011,2.778375068536463,377.0
g41013,1.0402081689027918,1015.0
g41015,3.8612778788467885,212.0
g41017,-1.4367471998761483,2301.0
g41019,1.8054987966453573,673.0
g41021,-2.5392128665541005,2637.0
g41023,1.932036215466946,621.0
g41025,0.24773747097408128,1443.0
g41027,-0.33745239194452936,1777.0
g41029,1.1702964138687093,948.0
g41031,1.3310870307496816,881.0
g41033,2.815500063446689,369.0
g41035,0.9965902578067787,1034.0
g41037,-0.7996240017263546,2013.0
g41039,-0.03227164811681016,1593.0
g41041,2.9121313992027145,341.0
g41043,-0.2482467078311812,1723.0
g41045,2.1525892746050816,534.0
g41047,1.3159655830381616,889.0
g41049,-0.6137127773730167,1929.0
g41051,-1.0688465578336999,2137.0
g41053,-0.31370955873853856,1765.0
g41055,1.4144680152847315,842.0
g41057,1.3707017396601662,862.0
g41059,0.2192332514299526,1455.0
g41061,0.8353936530143626,1118.0
g41063,3.3607967876145253,274.0
g41065,1.9851349974309862,594.0
g41067,-3.5221617269601646,2858.0
g41069,2.7502327318950073,384.0
g41071,-0.9678626280512179,2091.0
g42001,-1.5123627648308777,2328.0
g42003,0.40610768342190884,1362.0
g42005,0.022434372848504247,1568.0
g42007,1.0255053624825168,1022.0
g42009,-0.609098116903237,1922.0
g42011,0.23905329657333385,1448.0
g42013,1.2620275805324135,906.0
g42015,-0.32918539852259765,1772.0
g42017,-4.9123816182150986,3013.0
g42019,-3.0855868121563774,2778.0
g42021,1.6841233868180634,729.0
g42023,1.559011722266718,786.0
g42025,-0.03247540284664052,1594.0
g42027,-4.18652480970882,2955.0
g42029,-6.222628540908579,3095.0
g42031,0.5128653562448071,1296.0
g42033,0.07468357901762529,1540.0
g42035,0.9566318530905521,1050.0
g42037,-0.08621435433144198,1628.0
g42039,0.7220943350197508,1176.0
g42041,-2.664653558618614,2679.0
g42043,-0.3528949244958586,1790.0
g42045,-1.498490378766946,2321.0
g42047,-0.16660478622064817,1678.0
g42049,0.6046776490139547,1240.0
g42051,2.0485236553120294,574.0
g42053,-1.7552862077537048,2412.0
g42055,-1.0638404870414655,2132.0
g42057,-2.0143349515611915,2496.0
g42059,-0.5329729285414763,1889.0
g42061,-1.6443619369888829,2371.0
g42063,-0.7028116090707588,1973.0
g42065,0.29952030864788165,1422.0
g42067,-1.0868126837339755,2142.0
g42069,1.7039459875169056,720.0
g42071,-1.1658916067520881,2182.0
g42073,1.5949599164738308,766.0
g42075,0.3614132199179818,1389.0
g42077,0.569613525033875,1262.0
g42079,1.699560288484259,724.0
g42081,-0.0599921491661497,1613.0
g42083,0.9393715694357967,1059.0
g42085,1.403509245425997,844.0
g42087,1.6907577253801027,726.0
